time,ls_ratio_overall,price,L_ratio
1674179069327,1.380952380952381,21095.5,0.58
1674179073897,1.370791844476055,21095.4,0.5781999999999999
1674179079078,1.3663038334122102,21095.5,0.5774
1674179084412,1.3764258555133078,21097.8,0.5792
1674179089875,1.3843586075345733,21097.9,0.5806
1674179094083,1.405002405002405,21097.8,0.5842
1674179099283,1.3820867079561698,21097.9,0.5802
1674179134664,1.2846698652044777,21094.7,0.5622999999999999
1674179139817,1.2946305644791192,21094.8,0.5642
1674179144172,1.3020257826887662,21094.8,0.5656
1674179149362,1.295684113865932,21094.8,0.5643999999999999
1674179153606,1.270663033605813,21094.7,0.5596
1674179159582,1.2691173133651008,21094.7,0.5593
1674179164905,1.1901007446342533,21094.7,0.5434000000000001
1674179194878,1.2872827081427265,21098.0,0.5628
1674179198880,1.2857142857142858,21097.9,0.5625000000000001
1674179204094,1.2716946842344388,21096.5,0.5598
1674179209325,1.2878059940517044,21096.5,0.5629
1674179213995,1.2841480127912288,21095.2,0.5622
1674179219274,1.2878059940517044,21095.3,0.5629
1674179224556,1.5290844714213456,21095.3,0.6046
1674179259480,1.2326412145568209,21095.1,0.5521
1674179264795,1.2351363433169422,21095.0,0.5526
1674179269125,1.23563603845294,21095.1,0.5527
1674179274705,1.2680880018144702,21096.4,0.5591
1674179279931,1.3764258555133078,21099.3,0.5792
1674179284384,1.4570024570024567,21099.8,0.593
1674179289311,1.4703557312252966,21099.8,0.5952
1674179319499,1.6226068712300024,21099.8,0.6187
1674179324637,1.6136957658128597,21099.7,0.6174000000000001
1674179329160,1.6164311878597593,21099.8,0.6178
1674179334329,1.7555800496004408,21101.9,0.6371
1674179338355,1.791736460078169,21102.4,0.6418
1674179344470,2.55998576005696,21107.7,0.7191000000000001
1674179348734,2.6010082823190497,21107.7,0.7223
1674179379398,2.5816618911174785,21109.5,0.7208
1674179383911,2.536067892503536,21107.8,0.7172
1674179389045,2.4989503149055285,21107.7,0.7142000000000001
1674179394266,2.46380325597506,21107.7,0.7112999999999999
1674179399815,2.455425017277125,21107.7,0.7106
1674179404203,2.8580246913580245,21106.1,0.7408
1674179409400,2.8066235249333844,21106.1,0.7373000000000001
1674179439403,2.0284675953967293,21102.0,0.6698
1674179444799,1.6123301985370948,21097.9,0.6172
1674179449872,1.6055237102657631,21097.7,0.6161999999999999
1674179454106,1.5980774227071963,21097.8,0.6151
1674179459549,1.566735112936345,21097.7,0.6103999999999999
1674179464603,1.5081514923501382,21097.8,0.6013000000000001
1674179469721,1.5081514923501382,21097.8,0.6013000000000001
1674179504386,1.623294858342078,21105.9,0.6188000000000001
1674179509736,1.5660764690787787,21105.9,0.6103000000000001
1674179514114,1.5786487880350697,21105.9,0.6122000000000001
1674179519420,1.5947067981318113,21105.8,0.6146
1674179524656,1.7122321670735017,21105.9,0.6313
1674179529195,1.707092582566324,21105.9,0.6306
1674179534470,1.7027027027027026,21108.1,0.63
1674179564198,1.977963073257892,21113.7,0.6642
1674179569583,1.9958058717795089,21113.6,0.6662
1674179574569,1.897710808461316,21111.1,0.6549
1674179579840,1.881844380403458,21111.2,0.6529999999999999
1674179584172,1.7203482045701852,21111.2,0.6324000000000001
1674179589200,1.7434842249657063,21111.2,0.6355000000000001
1674179594697,1.8011204481792715,21111.1,0.643
1674179624209,1.8935185185185184,21115.5,0.6544
1674179629577,1.8910089621277824,21115.1,0.6541
1674179633907,1.7770063871146906,21110.6,0.6399
1674179638908,1.6702269692923897,21109.0,0.6255
1674179644281,1.1635655560363478,21108.5,0.5378
1674179649316,1.1630975556997625,21108.4,0.5377000000000002
1674179654765,1.1607605877268798,21108.4,0.5372
1674179689830,1.1340162185232607,21106.8,0.5314
1674179694447,1.13903743315508,21107.6,0.5325000000000001
1674179699109,1.1427040925648166,21107.7,0.5333
1674179704370,1.7586206896551724,21113.3,0.6375
1674179709897,1.7685492801771874,21113.2,0.6388
1674179714926,1.7925160569673273,21113.2,0.6418999999999999
1674179719231,1.7739251040221915,21112.4,0.6395000000000001
1674179749473,1.9222676797194624,21122.0,0.6577999999999999
1674179754070,2.0759766225776684,21126.5,0.6748999999999999
1674179759396,2.1308703819661865,21127.0,0.6806
1674179764656,2.1426775612822127,21126.9,0.6818000000000001
1674179768860,2.147623544224111,21123.5,0.6823
1674179774289,2.1162355874104084,21123.6,0.6791
1674179779752,2.115264797507788,21126.0,0.6789999999999999
1674179814222,1.9735355337496283,21121.7,0.6637
1674179819661,1.992220227408737,21121.7,0.6658000000000001
1674179823878,1.7137042062415195,21119.0,0.6315
1674179829189,1.7434842249657063,21122.1,0.6355000000000001
1674179834565,1.718129926610492,21122.2,0.6321
1674179839733,1.7314941272876263,21122.2,0.6339
1674179844736,1.725538293813028,21122.2,0.6331
1674179874961,1.82326369282891,21125.1,0.6457999999999999
1674179879517,1.8256569652444192,21125.1,0.6461
1674179884297,1.8216704288939047,21121.9,0.6456
1674179889642,1.7329871549603717,21119.5,0.6341
1674179894126,1.7434842249657063,21120.8,0.6355000000000001
1674179899428,1.7159152634437804,21120.8,0.6318
1674179904606,1.706359945872801,21120.8,0.6305
1674179933949,1.5227043390514632,21117.8,0.6035999999999999
1674179939271,1.5265285497726124,21118.3,0.6042000000000001
1674179944415,1.6490066225165565,21118.3,0.6225
1674179949466,1.6490066225165565,21118.2,0.6225
1674179954663,1.6476039184537992,21118.3,0.6223
1674179959043,1.6301946344029457,21117.8,0.6198
1674179964256,1.628120893561104,21117.7,0.6194999999999999
1674179998975,1.5006251562890722,21117.7,0.6001
1674180004514,1.033760423022168,21114.2,0.5083
1674180008884,1.047921359819783,21114.3,0.5117
1674180015064,1.0742584526031944,21114.2,0.5179
1674180019185,1.0768431983385256,21114.9,0.5185000000000001
1674180024347,1.063557573256294,21116.3,0.5154
1674180029225,1.0639834881320949,21117.7,0.5155
1674180059558,1.1848372296263927,21122.8,0.5423
1674180064630,1.229654403567447,21124.0,0.5515
1674180069069,1.2619316896629722,21125.5,0.5579
1674180074221,1.2768670309653916,21125.5,0.5608000000000001
1674180079266,1.3174971031286211,21125.6,0.5685
1674180084339,1.366863905325444,21127.8,0.5775
1674180089269,1.4254183846713562,21128.9,0.5877000000000001
1674180118750,1.5445292620865143,21133.5,0.6070000000000001
1674180124350,1.5759917568263782,21138.0,0.6118
1674180128678,1.5960539979231565,21136.0,0.6147999999999999
1674180134440,1.6308866087871614,21136.1,0.6199
1674180139473,1.6441036488630354,21136.8,0.6217999999999999
1674180144561,1.6666666666666667,21137.6,0.625
1674180149701,1.649708532061473,21137.7,0.6225999999999999
1674180179182,1.833663927458204,21138.0,0.6471000000000001
1674180184248,2.2594524119947845,21137.6,0.6931999999999999
1674180189465,2.3189512114171924,21138.7,0.6987
1674180194596,2.316749585406302,21139.1,0.6985
1674180199701,2.3944331296673456,21142.4,0.7054
1674180204251,2.4399724802201583,21142.5,0.7093
1674180209316,2.4916201117318435,21144.0,0.7136
1674180214414,2.529827038475115,21145.3,0.7167
1674180239017,2.3068783068783065,21137.8,0.6976
1674180244375,2.582945180938732,21135.3,0.7209
1674180249107,2.4305317324185247,21135.3,0.7085
1674180254420,2.403675970047652,21138.7,0.7062
1674180259652,2.3840947546531304,21138.8,0.7045
1674180265005,2.1928480204342278,21134.7,0.6868000000000001
1674180269140,2.2743942370661427,21139.7,0.6946
1674180274598,2.2341526520051747,21134.6,0.6908
1674180304594,1.7329871549603717,21124.4,0.6341
1674180309600,1.669514148424987,21121.9,0.6254000000000001
1674180313863,1.6860059092130004,21121.8,0.6276999999999999
1674180319446,1.6780931976432778,21121.9,0.6265999999999999
1674180324627,1.653927813163482,21121.1,0.6232000000000001
1674180329881,1.6288117770767614,21121.0,0.6196
1674180334981,1.6253609871357309,21120.4,0.6190999999999999
1674180369928,1.2527596305474205,21118.5,0.5560999999999999
1674180374294,1.2336385972749608,21115.8,0.5522999999999999
1674180379573,1.1891418563922942,21112.0,0.5432
1674180384576,1.1896211955331726,21115.5,0.5433
1674180389750,1.1963540522732263,21116.3,0.5447000000000001
1674180393898,1.220741727737064,21118.3,0.5497000000000001
1674180399250,1.207505518763797,21118.3,0.547
1674180429972,0.9436345966958212,21117.7,0.48550000000000004
1674180434216,0.945525291828794,21117.5,0.48600000000000004
1674180439271,0.9535065442469232,21119.5,0.48810000000000003
1674180444421,0.95160031225605,21119.8,0.48760000000000003
1674180449345,0.953125,21118.1,0.488
1674180454842,0.9634792852935402,21118.1,0.49069999999999997
1674180459201,0.9770660340055358,21117.1,0.4942
1674180489573,0.6770082173402651,21115.0,0.4037
1674180494564,0.6733601070950469,21115.0,0.40240000000000004
1674180499439,0.6730801405387317,21115.1,0.40229999999999994
1674180504775,0.6469038208168644,21113.6,0.39280000000000004
1674180508924,0.642845408247084,21110.4,0.39130000000000004
1674180514252,0.6077170418006429,21106.4,0.3779999999999999
1674180519368,0.5941335883947075,21107.4,0.37270000000000003
1674180549445,0.5269506794930524,21110.0,0.3451
1674180554723,0.5335071308081583,21109.9,0.3479
1674180560053,0.5417823003391922,21111.8,0.35140000000000005
1674180564214,0.5520720161415489,21111.9,0.35569999999999996
1674180569657,0.5620118712902218,21113.4,0.3598
1674180574137,0.5683814303638646,21113.4,0.36240000000000006
1674180579383,0.6048788316482105,21114.7,0.3769
1674180614916,0.8214936247723134,21122.7,0.45100000000000007
1674180619122,0.852881230313137,21122.6,0.46030000000000004
1674180624475,0.8484288354898336,21122.4,0.459
